domain	last_responding_IP	server_ip	block_level	crawler_block_type	traceroute_block_type	block_status_code	lri_country	srv_country	lri_location_category	lri_comparison	lri_distance	merged_hops	min_diff	ref_ip	cdn_str	final_label
18nudeteens.net	110.93.252.172	104.31.13.171	HTTP	Blockpage	HTTP-RST	N/A	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	2	104.27.140.115	CDN_True	HTTP-Censorship
mrdeepfakes.com	202.127.69.58	172.64.106.30	HTTP	RST	HTTP-TracerouteComplete	N/A	HK	US	ELSEWHERE	FROM_TEST	CLOSE_TO_SERVER	0	1	172.64.142.14	CDN_True	HTTP-Serverside-Blocking
fleetminder.com.au	221.121.133.229	221.121.156.68	HTTP	Blockpage	HTTP-TracerouteComplete	403-OTHER	AU	AU	SAME_AS_SERVER	FROM_CONTROL	CLOSE_TO_SERVER	0	1	N/A	CDN_False	HTTP-Serverside-Blocking
xnxxhamster.net	110.93.252.190	51.79.21.49	HTTP	Blockpage	HTTP-RST	N/A	PK	GB	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	3	192.230.83.244	CDN_False	HTTP-Censorship
thisvid.com	203.135.5.69	95.168.161.143	HTTP	Blockpage	HTTP-RST	N/A	PK	DE	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	3	167.86.100.201	CDN_False	HTTP-Censorship
keepersecurity.com	110.93.255.168	52.3.150.1	HTTP	Blockpage	HTTP-RST	N/A	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	3	23.37.36.146	CDN_True	HTTP-Censorship
hduporn.com	110.93.252.190	157.230.236.139	HTTP	RST	HTTP-RST	N/A	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	3	192.230.83.244	CDN_False	HTTP-Censorship
jbhifi.co.nz	150.222.112.10	54.253.75.222	HTTP	Blockpage	HTTP-TracerouteComplete	403-AKAMAI	US	AU	ELSEWHERE	FROM_TEST	CLOSE_TO_SERVER	1	1	13.210.36.252	CDN_True	HTTP-Serverside-Blocking
smutty.com	185.107.116.1	109.201.133.249	HTTP	RST	HTTP-TracerouteComplete	N/A	ERR	NL	ERR	FROM_CONTROL	CLOSE_TO_SERVER	0	1	N/A	CDN_False	HTTP-Serverside-Blocking
pugmarks.com	58.65.173.13	103.35.121.66	HTTP	NoResponse	HTTP-RST	N/A	PK	ERR	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	3	203.99.62.82	CDN_False	HTTP-Censorship
ceporn.net	110.93.252.146	172.64.135.2	HTTP	Blockpage	HTTP-RST	N/A	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	2	104.27.140.115	CDN_True	HTTP-Censorship
reallifecam.monster	221.120.200.3	104.27.129.219	HTTP	Blockpage	HTTP-TracerouteComplete	520-OTHER	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	CLOSE_TO_SERVER	0	1	104.27.145.211	CDN_True	HTTP-Serverside-Blocking
wionews.com	203.135.5.69	35.154.28.62	HTTP	Blockpage	HTTP-RST	N/A	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	3	104.18.191.77	CDN_True	HTTP-Censorship
mqm.org	221.120.200.3	104.28.27.50	HTTP	Blockpage	HTTP-TracerouteComplete	520-OTHER	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	CLOSE_TO_SERVER	0	1	104.27.145.211	CDN_True	HTTP-Serverside-Blocking
gleaminist.info	52.93.69.187	13.35.175.24	HTTP	Blockpage	HTTP-TracerouteComplete	204-OTHER	US	US	SAME_AS_SERVER	FROM_CONTROL	CLOSE_TO_SERVER	5	1	N/A	CDN_True	HTTP-Serverside-Blocking
eadeswallpaper.com	221.120.200.3	104.26.12.243	HTTP	NoResponse	HTTP-TracerouteComplete	N/A	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	CLOSE_TO_SERVER	0	1	104.27.145.211	CDN_True	HTTP-Serverside-Blocking
vigrxplus.com	110.93.252.146	3.133.166.237	HTTP	Blockpage	HTTP-RST	N/A	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	2	104.27.140.115	CDN_True	HTTP-Censorship
pornl.com	110.93.252.198	172.64.201.20	HTTP	Blockpage	HTTP-RST	N/A	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	2	104.27.140.115	CDN_True	HTTP-Censorship
proxynova.com	110.93.255.168	45.79.188.212	HTTP	Blockpage	HTTP-RST	N/A	PK	ERR	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	3	192.230.83.244	CDN_False	HTTP-Censorship
privateproperty.com.ng	221.120.200.3	104.26.7.159	HTTP	Blockpage	HTTP-TracerouteComplete	403-OTHER:ABUSE_BLOCKED-CAPTCHA	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	CLOSE_TO_SERVER	0	1	104.27.145.211	CDN_True	HTTP-Serverside-Blocking
nakedpornpics.com	110.93.255.168	188.72.227.69	HTTP	Blockpage	HTTP-RST	N/A	PK	DE	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	3	192.230.83.244	CDN_False	HTTP-Censorship
pornoxo.com	110.93.252.190	213.174.153.93	HTTP	Blockpage	HTTP-PacketDrop	N/A	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	3	192.230.83.244	CDN_False	HTTP-Censorship
adultempire.com	203.135.5.69	199.182.184.124	HTTP	Blockpage	HTTP-RST	N/A	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	3	167.86.100.201	CDN_False	HTTP-Censorship
juithing-tecolin.com	52.95.65.145	13.234.243.74	HTTP	Blockpage	HTTP-TracerouteComplete	404-OTHER	US	US	SAME_AS_SERVER	LRI_NOT_FOUND_ANYWHERE	N/A	N/A	-1	N/A	CDN_True	Inconclusive
adultblogtoplist.com	221.120.200.3	104.24.125.142	HTTP	Blockpage	HTTP-TracerouteComplete	525-OTHER	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	CLOSE_TO_SERVER	0	1	104.27.145.211	CDN_True	HTTP-Serverside-Blocking
balochwarna.com	110.93.252.172	67.20.66.32	HTTP	Blockpage	HTTP-RST	N/A	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	2	93.93.51.223	CDN_False	HTTP-Censorship
dditscdn.com	110.93.252.172	185.13.88.201	HTTP	RST	HTTP-RST	N/A	PK	LU	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	2	93.93.51.223	CDN_False	HTTP-Censorship
zazzle.com	203.135.5.69	151.101.2.119	HTTP	Blockpage	HTTP-PacketDrop	403-OTHER	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	3	104.18.191.77	CDN_True	HTTP-Censorship
erosbanners.com	217.70.176.123	217.70.184.38	HTTP	Blockpage	HTTP-TracerouteComplete	403-OTHER: Incapsula incident	FR	FR	SAME_AS_SERVER	FROM_CONTROL	CLOSE_TO_SERVER	3	1	N/A	CDN_False	HTTP-Serverside-Blocking
indiatimes.com	110.93.252.146	2.21.53.68	HTTP	Blockpage	HTTP-RST	N/A	PK	FR	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	2	104.27.140.115	CDN_True	HTTP-Censorship
fap18.net	221.120.200.3	104.26.14.236	HTTP	Blockpage	HTTP-TracerouteComplete	520-OTHER	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	CLOSE_TO_SERVER	0	1	104.27.145.211	CDN_True	HTTP-Serverside-Blocking
rabbits.webcam	110.93.252.190	35.170.42.207	HTTP	RST	HTTP-PacketDrop	N/A	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	3	23.37.36.146	CDN_True	HTTP-Censorship
animeporn.tube	110.93.252.172	190.2.135.125	HTTP	Blockpage	HTTP-RST	N/A	PK	CW	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	2	93.93.51.223	CDN_False	HTTP-Censorship
xozilla.com	149.11.105.10	31.220.24.101	HTTP	RST	HTTP-PacketDrop	N/A	US	NL	ELSEWHERE	FROM_CONTROL	CLOSE_TO_SERVER	0	3	N/A	CDN_False	HTTP-Serverside-Blocking
wronwaskinthetron.pro	52.93.69.193	13.35.175.50	HTTP	Blockpage	HTTP-TracerouteComplete	204-OTHER	US	US	SAME_AS_SERVER	FROM_CONTROL	CLOSE_TO_SERVER	5	1	N/A	CDN_True	HTTP-Serverside-Blocking
porngifmag.com	110.93.252.172	104.31.1.191	HTTP	Blockpage	HTTP-RST	N/A	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	2	104.27.140.115	CDN_True	HTTP-Censorship
cryptogon.com	162.241.150.57	162.241.24.122	HTTP	Blockpage	HTTP-TracerouteComplete	403-OTHER	US	US	SAME_AS_SERVER	FROM_CONTROL	CLOSE_TO_SERVER	0	1	N/A	CDN_False	HTTP-Serverside-Blocking
jumblo.com	110.93.252.146	77.72.174.2	HTTP	Blockpage	HTTP-RST	N/A	PK	NL	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	2	93.93.51.223	CDN_False	HTTP-Censorship
fuskator.com	110.93.255.168	62.212.86.112	HTTP	Blockpage	HTTP-RST	N/A	PK	NL	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	3	192.230.83.244	CDN_False	HTTP-Censorship
baggagereclaim.co.uk	110.93.252.172	217.160.0.239	HTTP	Blockpage	HTTP-RST	N/A	PK	DE	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	2	93.93.51.223	CDN_False	HTTP-Censorship
assets.gov.ie	150.222.65.121	13.224.242.79	HTTP	Blockpage	HTTP-TracerouteComplete	403-AMAZON-CLOUDFRONT	US	US	SAME_AS_SERVER	LRI_NOT_FOUND_ANYWHERE	N/A	N/A	-1	N/A	CDN_True	Inconclusive
site11.com	110.93.252.190	34.196.141.188	HTTP	NoResponse	HTTP-PacketDrop	N/A	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	3	23.37.36.146	CDN_True	HTTP-Censorship
sinproductors.pro	52.93.69.197	13.35.175.106	HTTP	Blockpage	HTTP-TracerouteComplete	504-OTHER	US	US	SAME_AS_SERVER	FROM_CONTROL	CLOSE_TO_SERVER	5	1	N/A	CDN_True	HTTP-Serverside-Blocking
teenvideos.fun	221.120.200.3	172.67.168.213	HTTP	Blockpage	HTTP-TracerouteComplete	525-OTHER	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	CLOSE_TO_SERVER	0	1	104.27.145.211	CDN_True	HTTP-Serverside-Blocking
theadulthub.com	203.135.5.69	51.144.184.145	HTTP	Blockpage	HTTP-RST	N/A	PK	GB	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	3	167.86.100.201	CDN_False	HTTP-Censorship
porn7.xxx	203.135.5.69	185.73.221.172	HTTP	Blockpage	HTTP-RST	N/A	PK	NL	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	3	167.86.100.201	CDN_False	HTTP-Censorship
truecaller.com	52.95.65.145	15.206.54.152	HTTP	RST	HTTP-TracerouteComplete	N/A	US	US	SAME_AS_SERVER	LRI_NOT_FOUND_ANYWHERE	N/A	N/A	-1	N/A	CDN_True	Inconclusive
refs.cc	213.144.176.232	34.234.209.139	HTTP	Blockpage	HTTP-PacketDrop	404-OTHER	ERR	US	ERR	FROM_TEST	FAR_FROM_SERVER	0	3	104.28.30.191	CDN_True	HTTP-Middlebox-Blocking-Other
hd-easyporn.com	221.120.200.3	104.18.63.254	HTTP	Blockpage	HTTP-TracerouteComplete	520-OTHER	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	CLOSE_TO_SERVER	0	1	104.27.145.211	CDN_True	HTTP-Serverside-Blocking
gredgar-prevalid.com	52.95.65.149	13.234.192.244	HTTP	Blockpage	HTTP-TracerouteComplete	404-OTHER	US	US	SAME_AS_SERVER	LRI_NOT_FOUND_ANYWHERE	N/A	N/A	-1	N/A	CDN_True	Inconclusive
getdroidtips.com	221.120.200.3	172.67.27.77	HTTP	Blockpage	HTTP-TracerouteComplete	503-OTHER:ABUSE_BLOCKED-BV	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	CLOSE_TO_SERVER	0	1	104.27.145.211	CDN_True	HTTP-Serverside-Blocking
americanblinds.com	23.210.57.195	2.21.61.125	HTTP	Blockpage	HTTP-TracerouteComplete	403-AKAMAI	US	FR	ELSEWHERE	FROM_TEST	CLOSE_TO_SERVER	0	1	2.21.52.61	CDN_True	HTTP-Serverside-Blocking
yandex.ru	203.135.5.69	5.255.255.77	HTTP	Blockpage	HTTP-RST	N/A	PK	RU	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	3	167.86.100.201	CDN_False	HTTP-Censorship
linkszb.com	58.65.165.42	34.202.122.77	HTTP	RST	HTTP-PacketDrop	N/A	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	4	104.18.191.77	CDN_True	HTTP-Censorship
scarabresearch.com	52.93.69.61	52.218.90.124	HTTP	NoResponse	HTTP-PacketDrop	N/A	US	US	SAME_AS_SERVER	FROM_TEST	FAR_FROM_SERVER	0	13	63.34.153.185	CDN_True	HTTP-Middlebox-Blocking-Other
pgs.io	52.93.69.189	13.35.175.77	HTTP	Blockpage	HTTP-TracerouteComplete	404-OTHER	US	US	SAME_AS_SERVER	FROM_CONTROL	CLOSE_TO_SERVER	4	2	N/A	CDN_True	HTTP-Serverside-Blocking
csf.ne.jp	210.130.135.206	150.31.181.41	HTTP	NoResponse	HTTP-TracerouteComplete	N/A	JP	JP	SAME_AS_SERVER	FROM_CONTROL	CLOSE_TO_SERVER	0	1	N/A	CDN_False	HTTP-Serverside-Blocking
teenporn18.club	221.120.200.3	172.67.145.234	HTTP	Blockpage	HTTP-TracerouteComplete	520-OTHER	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	CLOSE_TO_SERVER	0	1	104.27.145.211	CDN_True	HTTP-Serverside-Blocking
xvideos2.com	203.135.5.69	185.88.181.8	HTTP	Blockpage	HTTP-RST	N/A	PK	NL	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	3	104.18.191.77	CDN_True	HTTP-Censorship
24h-porn.com	203.135.5.69	185.73.221.132	HTTP	Blockpage	HTTP-RST	N/A	PK	NL	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	3	167.86.100.201	CDN_False	HTTP-Censorship
print-screen.us	54.239.44.20	52.218.136.162	HTTP	Blockpage	HTTP-TracerouteComplete	404-OTHER	US	US	SAME_AS_SERVER	LRI_NOT_FOUND_ANYWHERE	N/A	N/A	-1	N/A	CDN_True	Inconclusive
arisinglytos.pro	150.222.115.63	13.227.130.43	HTTP	Blockpage	HTTP-TracerouteComplete	204-OTHER	US	US	SAME_AS_SERVER	FROM_CONTROL	CLOSE_TO_SERVER	4	1	N/A	CDN_True	HTTP-Serverside-Blocking
xhamster7.com	203.135.5.69	88.208.36.223	HTTP	Blockpage	HTTP-RST	N/A	PK	NL	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	3	167.86.100.201	CDN_False	HTTP-Censorship
desixxx.pro	110.93.252.146	204.12.215.122	HTTP	Blockpage	HTTP-TracerouteComplete	N/A	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	2	93.93.51.223	CDN_False	HTTP-Censorship
indianxxxvids.com	110.93.252.146	204.12.215.122	HTTP	Blockpage	HTTP-RST	N/A	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	2	93.93.51.223	CDN_False	HTTP-Censorship
analdin.com	203.135.5.69	88.208.52.130	HTTP	Blockpage	HTTP-RST	N/A	PK	NL	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	3	167.86.100.201	CDN_False	HTTP-Censorship
shiachat.com	110.93.252.172	74.208.100.154	HTTP	RST	HTTP-RST	N/A	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	2	93.93.51.223	CDN_False	HTTP-Censorship
pornsexwap.com	221.120.200.3	104.31.64.35	HTTP	Blockpage	HTTP-TracerouteComplete	520-OTHER	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	CLOSE_TO_SERVER	0	1	104.27.145.211	CDN_True	HTTP-Serverside-Blocking
comsats.pk	117.20.30.178	210.56.18.41	HTTP	NoResponse	HTTP-TracerouteComplete	N/A	PK	PK	IN_COUNTRY_OF_REQUEST	FROM_CONTROL	CLOSE_TO_SERVER	0	1	N/A	CDN_False	HTTP-Serverside-Blocking
hypnohub.net	221.120.200.3	104.18.57.236	HTTP	Blockpage	HTTP-TracerouteComplete	520-OTHER	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	CLOSE_TO_SERVER	0	1	104.27.145.211	CDN_True	HTTP-Serverside-Blocking
best18porn.com	110.93.255.168	173.214.252.122	HTTP	Blockpage	HTTP-RST	N/A	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	3	192.230.83.244	CDN_False	HTTP-Censorship
catchmyparty.com	221.120.200.3	172.67.73.71	HTTP	Blockpage	HTTP-TracerouteComplete	403-OTHER:ABUSE_BLOCKED-CAPTCHA	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	CLOSE_TO_SERVER	0	1	104.27.145.211	CDN_True	HTTP-Serverside-Blocking
mypornlove.com	221.120.200.3	104.18.32.24	HTTP	Blockpage	HTTP-TracerouteComplete	520-OTHER	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	CLOSE_TO_SERVER	0	1	104.27.145.211	CDN_True	HTTP-Serverside-Blocking
xempire.com	203.135.5.69	104.23.136.22	HTTP	RST	HTTP-RST	N/A	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	3	104.18.191.77	CDN_True	HTTP-Censorship
add.flights	221.120.200.3	172.67.132.16	HTTP	Blockpage	HTTP-TracerouteComplete	500-OTHER	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	CLOSE_TO_SERVER	0	1	104.27.145.211	CDN_True	HTTP-Serverside-Blocking
sleeklens.com	221.120.200.3	104.26.3.48	HTTP	Blockpage	HTTP-TracerouteComplete	403-OTHER:CLOUDFLARE_Security	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	CLOSE_TO_SERVER	0	1	104.27.145.211	CDN_True	HTTP-Serverside-Blocking
releviseder.pro	52.93.69.195	13.35.175.39	HTTP	Blockpage	HTTP-TracerouteComplete	204-OTHER	US	US	SAME_AS_SERVER	FROM_CONTROL	CLOSE_TO_SERVER	5	1	N/A	CDN_True	HTTP-Serverside-Blocking
economistdatateam.com	52.93.69.195	13.35.175.39	HTTP	Blockpage	HTTP-TracerouteComplete	403-CLOUDFRONT	US	US	SAME_AS_SERVER	FROM_CONTROL	CLOSE_TO_SERVER	5	1	N/A	CDN_True	HTTP-Serverside-Blocking
xxxporn720p.com	110.93.252.190	78.140.133.55	HTTP	Blockpage	HTTP-RST	N/A	PK	NL	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	3	192.230.83.244	CDN_False	HTTP-Censorship
spoofbox.com	221.120.200.3	104.26.1.24	HTTP	Blockpage	HTTP-TracerouteComplete	520-OTHER	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	CLOSE_TO_SERVER	0	1	104.27.145.211	CDN_True	HTTP-Serverside-Blocking
fuck-avenue.com	203.135.5.69	185.198.167.72	HTTP	Blockpage	HTTP-RST	N/A	PK	ERR	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	3	167.86.100.201	CDN_False	HTTP-Censorship
dailyxvideos.com	203.135.5.69	178.238.41.76	HTTP	RST	HTTP-RST	N/A	PK	CZ	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	3	167.86.100.201	CDN_False	HTTP-Censorship
ogysoft.com	204.68.252.143	213.142.156.221	HTTP	Blockpage	HTTP-TracerouteComplete	200-Empty-page	US	TR	ELSEWHERE	FROM_CONTROL	CLOSE_TO_SERVER	3	1	N/A	CDN_False	HTTP-Serverside-Blocking
indiantube.porn	110.93.252.190	213.174.129.172	HTTP	Blockpage	HTTP-RST	N/A	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	3	192.230.83.244	CDN_False	HTTP-Censorship
juul.com	150.222.132.11	54.192.137.64	HTTP	NoResponse	HTTP-TracerouteComplete	N/A	US	US	SAME_AS_SERVER	LRI_NOT_FOUND_ANYWHERE	N/A	N/A	-1	N/A	CDN_True	Inconclusive
sss.xxx	110.93.252.198	104.31.14.155	HTTP	Blockpage	HTTP-RST	N/A	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	2	104.27.140.115	CDN_True	HTTP-Censorship
budweiser.com	110.93.255.168	45.60.12.68	HTTP	Blockpage	HTTP-RST	N/A	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	3	23.37.36.146	CDN_True	HTTP-Censorship
rockfitworld.com	119.63.136.181	45.35.62.254	HTTP	Blockpage	HTTP-PacketDrop	500-OTHER	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	4	93.93.51.223	CDN_False	HTTP-Censorship
tubedupe.com	149.11.105.10	88.208.55.36	HTTP	RST	HTTP-PacketDrop	N/A	US	NL	ELSEWHERE	FROM_CONTROL	CLOSE_TO_SERVER	0	3	N/A	CDN_False	HTTP-Serverside-Blocking
umangpoetry.org	221.120.200.3	104.18.51.21	HTTP	Blockpage	HTTP-TracerouteComplete	503-OTHER	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	CLOSE_TO_SERVER	0	1	104.27.145.211	CDN_True	HTTP-Serverside-Blocking
in-intl-flats-fors-ok.sale	221.120.200.3	104.18.63.101	HTTP	Blockpage	HTTP-TracerouteComplete	410-OTHER	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	CLOSE_TO_SERVER	0	1	104.27.145.211	CDN_True	HTTP-Serverside-Blocking
beegsexxx.com	221.120.200.3	104.28.25.177	HTTP	Blockpage	HTTP-TracerouteComplete	520-OTHER	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	CLOSE_TO_SERVER	0	1	104.27.145.211	CDN_True	HTTP-Serverside-Blocking
zoosk.com	110.93.252.198	54.192.16.55	HTTP	Blockpage	HTTP-RST	N/A	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	2	104.27.140.115	CDN_True	HTTP-Censorship
porn-plus.com	221.120.200.3	172.67.182.216	HTTP	Blockpage	HTTP-TracerouteComplete	520-OTHER	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	CLOSE_TO_SERVER	0	1	104.27.145.211	CDN_True	HTTP-Serverside-Blocking
yesilcivril.com	85.111.26.205	109.232.217.14	HTTP	Blockpage	HTTP-TracerouteComplete	403-OTHER	TR	TR	SAME_AS_SERVER	FROM_CONTROL	CLOSE_TO_SERVER	0	1	N/A	CDN_False	HTTP-Serverside-Blocking
scruffapp.com	52.93.28.140	52.216.246.43	HTTP	Blockpage	HTTP-TracerouteComplete	403-OTHER	US	US	SAME_AS_SERVER	FROM_TEST	CLOSE_TO_SERVER	5	1	52.20.96.224	CDN_True	HTTP-Serverside-Blocking
camscanner.com	110.93.252.190	52.83.136.171	HTTP	Blockpage	HTTP-PacketDrop	N/A	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	3	192.230.83.244	CDN_False	HTTP-Censorship
thejokeyard.com	110.93.255.168	69.164.204.189	HTTP	Blockpage	HTTP-RST	N/A	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	3	192.230.83.244	CDN_False	HTTP-Censorship
vload.net	173.208.126.43	192.96.205.2	HTTP	NoResponse	HTTP-TracerouteComplete	N/A	US	US	SAME_AS_SERVER	FROM_CONTROL	CLOSE_TO_SERVER	0	1	N/A	CDN_False	HTTP-Serverside-Blocking
preterhuman.net	221.120.200.3	104.18.42.211	HTTP	NoResponse	HTTP-TracerouteComplete	N/A	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	CLOSE_TO_SERVER	0	1	104.27.145.211	CDN_True	HTTP-Serverside-Blocking
newsbytesapp.com	62.115.165.16	92.123.100.139	HTTP	RST	HTTP-TracerouteComplete	N/A	ERR	ERR	ERR	FROM_TEST	CLOSE_TO_SERVER	1	1	92.123.100.139	CDN_True	HTTP-Serverside-Blocking
shortlink.store	213.144.176.232	35.153.56.97	HTTP	Blockpage	HTTP-PacketDrop	404-OTHER	ERR	US	ERR	FROM_TEST	FAR_FROM_SERVER	0	3	104.28.30.191	CDN_True	HTTP-Middlebox-Blocking-Other
reagan.com	221.120.200.3	104.26.12.181	HTTP	Blockpage	HTTP-TracerouteComplete	503-OTHER:ABUSE_BLOCKED-BV	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	CLOSE_TO_SERVER	0	1	104.27.145.211	CDN_True	HTTP-Serverside-Blocking
zoo-xnxx.com	110.93.252.172	104.27.194.92	HTTP	Blockpage	HTTP-RST	N/A	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	2	104.27.140.115	CDN_True	HTTP-Censorship
clips4sale.com	52.93.28.158	34.236.118.22	HTTP	RST	HTTP-PacketDrop	N/A	US	US	SAME_AS_SERVER	FROM_TEST	FAR_FROM_SERVER	0	6	35.174.88.27	CDN_True	HTTP-Middlebox-Blocking-Other
hdpornpictures.net	110.93.252.172	172.64.197.31	HTTP	Blockpage	HTTP-RST	N/A	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	2	104.27.140.115	CDN_True	HTTP-Censorship
hotescortsinlahore.com	203.135.5.69	148.66.138.196	HTTP	Blockpage	HTTP-RST	N/A	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	3	167.86.100.201	CDN_False	HTTP-Censorship
smct.co	203.83.223.21	54.254.142.190	HTTP	Blockpage	HTTP-TracerouteComplete	200-Empty-page	SG	SG	SAME_AS_SERVER	FROM_TEST	CLOSE_TO_SERVER	5	1	3.0.198.247	CDN_True	HTTP-Serverside-Blocking
playvids.com	203.135.5.69	199.101.134.46	HTTP	Blockpage	HTTP-RST	N/A	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	3	167.86.100.201	CDN_False	HTTP-Censorship
gaystarnews.com	110.93.252.172	104.31.0.187	HTTP	Blockpage	HTTP-RST	N/A	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	2	104.27.140.115	CDN_True	HTTP-Censorship
